,muh,mux,success_rate
3001,-1.68,1.76,0.131
3002,-1.68,1.84,0.14
3003,-1.68,1.92,0.118
3004,-1.68,2.0,0.133
3005,-1.68,2.08,0.141
3006,-1.68,2.16,0.107
3007,-1.68,2.24,0.121
3008,-1.68,2.32,0.122
3009,-1.68,2.4,0.11
3010,-1.68,2.48,0.112
3011,-1.68,2.56,0.102
3012,-1.68,2.64,0.088
3013,-1.68,2.72,0.087
3014,-1.68,2.8,0.105
3015,-1.68,2.88,0.092
3016,-1.68,2.96,0.096
3017,-1.68,3.04,0.102
3018,-1.68,3.12,0.104
3019,-1.68,3.2,0.112
3020,-1.68,3.28,0.095
3021,-1.68,3.36,0.099
3022,-1.68,3.44,0.108
3023,-1.68,3.52,0.097
3024,-1.68,3.6,0.103
3025,-1.68,3.68,0.101
3026,-1.68,3.76,0.089
3027,-1.68,3.84,0.119
3028,-1.68,3.92,0.105
3029,-1.68,4.0,0.102
3030,-1.6,-4.0,0.802
3031,-1.6,-3.92,0.755
3032,-1.6,-3.84,0.756
3033,-1.6,-3.76,0.769
3034,-1.6,-3.68,0.76
3035,-1.6,-3.6,0.771
3036,-1.6,-3.52,0.771
3037,-1.6,-3.44,0.767
3038,-1.6,-3.36,0.769
3039,-1.6,-3.28,0.778
3040,-1.6,-3.2,0.767
3041,-1.6,-3.12,0.78
3042,-1.6,-3.04,0.768
3043,-1.6,-2.96,0.79
3044,-1.6,-2.88,0.773
3045,-1.6,-2.8,0.763
3046,-1.6,-2.72,0.793
3047,-1.6,-2.64,0.783
3048,-1.6,-2.56,0.772
3049,-1.6,-2.48,0.79
3050,-1.6,-2.4,0.768
3051,-1.6,-2.32,0.749
3052,-1.6,-2.24,0.749
3053,-1.6,-2.16,0.771
3054,-1.6,-2.08,0.792
3055,-1.6,-2.0,0.771
3056,-1.6,-1.92,0.747
3057,-1.6,-1.84,0.76
3058,-1.6,-1.76,0.767
3059,-1.6,-1.68,0.752
3060,-1.6,-1.6,0.786
3061,-1.6,-1.52,0.802
3062,-1.6,-1.44,0.772
3063,-1.6,-1.36,0.777
3064,-1.6,-1.28,0.737
3065,-1.6,-1.2,0.731
3066,-1.6,-1.12,0.73
3067,-1.6,-1.04,0.721
3068,-1.6,-0.96,0.703
3069,-1.6,-0.88,0.705
3070,-1.6,-0.8,0.707
3071,-1.6,-0.72,0.693
3072,-1.6,-0.64,0.738
3073,-1.6,-0.56,0.746
3074,-1.6,-0.48,0.738
3075,-1.6,-0.4,0.7
3076,-1.6,-0.32,0.7
3077,-1.6,-0.24,0.688
3078,-1.6,-0.16,0.656
3079,-1.6,-0.08,0.587
3080,-1.6,0.0,0.551
3081,-1.6,0.08,0.5
3082,-1.6,0.16,0.491
3083,-1.6,0.24,0.446
3084,-1.6,0.32,0.402
3085,-1.6,0.4,0.379
3086,-1.6,0.48,0.388
3087,-1.6,0.56,0.317
3088,-1.6,0.64,0.29
3089,-1.6,0.72,0.291
3090,-1.6,0.8,0.264
3091,-1.6,0.88,0.246
3092,-1.6,0.96,0.218
3093,-1.6,1.04,0.234
3094,-1.6,1.12,0.215
3095,-1.6,1.2,0.224
3096,-1.6,1.28,0.196
3097,-1.6,1.36,0.179
3098,-1.6,1.44,0.164
3099,-1.6,1.52,0.16
3100,-1.6,1.6,0.166
3101,-1.6,1.68,0.131
3102,-1.6,1.76,0.151
3103,-1.6,1.84,0.135
3104,-1.6,1.92,0.13
3105,-1.6,2.0,0.15
3106,-1.6,2.08,0.115
3107,-1.6,2.16,0.139
3108,-1.6,2.24,0.12
3109,-1.6,2.32,0.111
3110,-1.6,2.4,0.117
3111,-1.6,2.48,0.098
3112,-1.6,2.56,0.12
3113,-1.6,2.64,0.113
3114,-1.6,2.72,0.114
3115,-1.6,2.8,0.1
3116,-1.6,2.88,0.096
3117,-1.6,2.96,0.102
3118,-1.6,3.04,0.094
3119,-1.6,3.12,0.099
3120,-1.6,3.2,0.097
3121,-1.6,3.28,0.108
3122,-1.6,3.36,0.101
3123,-1.6,3.44,0.11
3124,-1.6,3.52,0.086
3125,-1.6,3.6,0.115
3126,-1.6,3.68,0.106
3127,-1.6,3.76,0.091
3128,-1.6,3.84,0.089
3129,-1.6,3.92,0.106
3130,-1.6,4.0,0.121
3131,-1.52,-4.0,0.749
3132,-1.52,-3.92,0.734
3133,-1.52,-3.84,0.764
3134,-1.52,-3.76,0.756
3135,-1.52,-3.68,0.764
3136,-1.52,-3.6,0.769
3137,-1.52,-3.52,0.766
3138,-1.52,-3.44,0.789
3139,-1.52,-3.36,0.78
3140,-1.52,-3.28,0.78
3141,-1.52,-3.2,0.764
3142,-1.52,-3.12,0.782
3143,-1.52,-3.04,0.794
3144,-1.52,-2.96,0.781
3145,-1.52,-2.88,0.803
3146,-1.52,-2.8,0.781
3147,-1.52,-2.72,0.783
3148,-1.52,-2.64,0.785
3149,-1.52,-2.56,0.77
3150,-1.52,-2.48,0.778
3151,-1.52,-2.4,0.768
3152,-1.52,-2.32,0.786
3153,-1.52,-2.24,0.764
3154,-1.52,-2.16,0.775
3155,-1.52,-2.08,0.793
3156,-1.52,-2.0,0.772
3157,-1.52,-1.92,0.767
3158,-1.52,-1.84,0.758
3159,-1.52,-1.76,0.767
3160,-1.52,-1.68,0.75
3161,-1.52,-1.6,0.773
3162,-1.52,-1.52,0.776
3163,-1.52,-1.44,0.815
3164,-1.52,-1.36,0.775
3165,-1.52,-1.28,0.777
3166,-1.52,-1.2,0.74
3167,-1.52,-1.12,0.732
3168,-1.52,-1.04,0.745
3169,-1.52,-0.96,0.714
3170,-1.52,-0.88,0.714
3171,-1.52,-0.8,0.711
3172,-1.52,-0.72,0.7
3173,-1.52,-0.64,0.714
3174,-1.52,-0.56,0.712
3175,-1.52,-0.48,0.741
3176,-1.52,-0.4,0.736
3177,-1.52,-0.32,0.723
3178,-1.52,-0.24,0.701
3179,-1.52,-0.16,0.688
3180,-1.52,-0.08,0.628
3181,-1.52,0.0,0.643
3182,-1.52,0.08,0.545
3183,-1.52,0.16,0.538
3184,-1.52,0.24,0.503
3185,-1.52,0.32,0.481
3186,-1.52,0.4,0.399
3187,-1.52,0.48,0.359
3188,-1.52,0.56,0.354
3189,-1.52,0.64,0.34
3190,-1.52,0.72,0.308
3191,-1.52,0.8,0.275
3192,-1.52,0.88,0.255
3193,-1.52,0.96,0.261
3194,-1.52,1.04,0.224
3195,-1.52,1.12,0.24
3196,-1.52,1.2,0.226
3197,-1.52,1.28,0.195
3198,-1.52,1.36,0.19
3199,-1.52,1.44,0.178
3200,-1.52,1.52,0.168
3201,-1.52,1.6,0.166
3202,-1.52,1.68,0.159
3203,-1.52,1.76,0.139
3204,-1.52,1.84,0.152
3205,-1.52,1.92,0.142
3206,-1.52,2.0,0.121
3207,-1.52,2.08,0.134
3208,-1.52,2.16,0.127
3209,-1.52,2.24,0.135
3210,-1.52,2.32,0.11
3211,-1.52,2.4,0.092
3212,-1.52,2.48,0.113
3213,-1.52,2.56,0.118
3214,-1.52,2.64,0.113
3215,-1.52,2.72,0.103
3216,-1.52,2.8,0.098
3217,-1.52,2.88,0.122
3218,-1.52,2.96,0.099
3219,-1.52,3.04,0.094
3220,-1.52,3.12,0.096
3221,-1.52,3.2,0.106
3222,-1.52,3.28,0.097
3223,-1.52,3.36,0.101
3224,-1.52,3.44,0.088
3225,-1.52,3.52,0.087
3226,-1.52,3.6,0.102
3227,-1.52,3.68,0.1
3228,-1.52,3.76,0.101
3229,-1.52,3.84,0.102
3230,-1.52,3.92,0.096
3231,-1.52,4.0,0.106
3232,-1.44,-4.0,0.781
3233,-1.44,-3.92,0.748
3234,-1.44,-3.84,0.779
3235,-1.44,-3.76,0.765
3236,-1.44,-3.68,0.749
3237,-1.44,-3.6,0.771
3238,-1.44,-3.52,0.749
3239,-1.44,-3.44,0.788
3240,-1.44,-3.36,0.779
3241,-1.44,-3.28,0.762
3242,-1.44,-3.2,0.773
3243,-1.44,-3.12,0.785
3244,-1.44,-3.04,0.777
3245,-1.44,-2.96,0.774
3246,-1.44,-2.88,0.778
3247,-1.44,-2.8,0.773
3248,-1.44,-2.72,0.779
3249,-1.44,-2.64,0.781
3250,-1.44,-2.56,0.777
3251,-1.44,-2.48,0.789
3252,-1.44,-2.4,0.79
3253,-1.44,-2.32,0.781
3254,-1.44,-2.24,0.764
3255,-1.44,-2.16,0.787
3256,-1.44,-2.08,0.769
3257,-1.44,-2.0,0.771
3258,-1.44,-1.92,0.767
3259,-1.44,-1.84,0.778
3260,-1.44,-1.76,0.772
3261,-1.44,-1.68,0.754
3262,-1.44,-1.6,0.763
3263,-1.44,-1.52,0.769
3264,-1.44,-1.44,0.766
3265,-1.44,-1.36,0.776
3266,-1.44,-1.28,0.776
3267,-1.44,-1.2,0.767
3268,-1.44,-1.12,0.749
3269,-1.44,-1.04,0.748
3270,-1.44,-0.96,0.713
3271,-1.44,-0.88,0.706
3272,-1.44,-0.8,0.715
3273,-1.44,-0.72,0.71
3274,-1.44,-0.64,0.706
3275,-1.44,-0.56,0.725
3276,-1.44,-0.48,0.72
3277,-1.44,-0.4,0.728
3278,-1.44,-0.32,0.744
3279,-1.44,-0.24,0.725
3280,-1.44,-0.16,0.71
3281,-1.44,-0.08,0.644
3282,-1.44,0.0,0.638
3283,-1.44,0.08,0.589
3284,-1.44,0.16,0.543
3285,-1.44,0.24,0.505
3286,-1.44,0.32,0.464
3287,-1.44,0.4,0.438
3288,-1.44,0.48,0.415
3289,-1.44,0.56,0.361
3290,-1.44,0.64,0.363
3291,-1.44,0.72,0.348
3292,-1.44,0.8,0.318
3293,-1.44,0.88,0.302
3294,-1.44,0.96,0.264
3295,-1.44,1.04,0.246
3296,-1.44,1.12,0.217
3297,-1.44,1.2,0.217
3298,-1.44,1.28,0.225
3299,-1.44,1.36,0.217
3300,-1.44,1.44,0.201
3301,-1.44,1.52,0.177
3302,-1.44,1.6,0.18
3303,-1.44,1.68,0.189
3304,-1.44,1.76,0.136
3305,-1.44,1.84,0.163
3306,-1.44,1.92,0.126
3307,-1.44,2.0,0.138
3308,-1.44,2.08,0.141
3309,-1.44,2.16,0.124
3310,-1.44,2.24,0.139
3311,-1.44,2.32,0.11
3312,-1.44,2.4,0.116
3313,-1.44,2.48,0.13
3314,-1.44,2.56,0.092
3315,-1.44,2.64,0.095
3316,-1.44,2.72,0.111
3317,-1.44,2.8,0.106
3318,-1.44,2.88,0.093
3319,-1.44,2.96,0.108
3320,-1.44,3.04,0.09
3321,-1.44,3.12,0.114
3322,-1.44,3.2,0.086
3323,-1.44,3.28,0.092
3324,-1.44,3.36,0.122
3325,-1.44,3.44,0.086
3326,-1.44,3.52,0.101
3327,-1.44,3.6,0.103
3328,-1.44,3.68,0.103
3329,-1.44,3.76,0.093
3330,-1.44,3.84,0.11
3331,-1.44,3.92,0.098
3332,-1.44,4.0,0.106
3333,-1.36,-4.0,0.765
3334,-1.36,-3.92,0.778
3335,-1.36,-3.84,0.762
3336,-1.36,-3.76,0.737
3337,-1.36,-3.68,0.767
3338,-1.36,-3.6,0.753
3339,-1.36,-3.52,0.776
3340,-1.36,-3.44,0.777
3341,-1.36,-3.36,0.778
3342,-1.36,-3.28,0.792
3343,-1.36,-3.2,0.775
3344,-1.36,-3.12,0.755
3345,-1.36,-3.04,0.752
3346,-1.36,-2.96,0.779
3347,-1.36,-2.88,0.776
3348,-1.36,-2.8,0.775
3349,-1.36,-2.72,0.774
3350,-1.36,-2.64,0.774
3351,-1.36,-2.56,0.769
3352,-1.36,-2.48,0.791
3353,-1.36,-2.4,0.792
3354,-1.36,-2.32,0.769
3355,-1.36,-2.24,0.787
3356,-1.36,-2.16,0.744
3357,-1.36,-2.08,0.78
3358,-1.36,-2.0,0.774
3359,-1.36,-1.92,0.763
3360,-1.36,-1.84,0.75
3361,-1.36,-1.76,0.768
3362,-1.36,-1.68,0.761
3363,-1.36,-1.6,0.758
3364,-1.36,-1.52,0.785
3365,-1.36,-1.44,0.762
3366,-1.36,-1.36,0.783
3367,-1.36,-1.28,0.777
3368,-1.36,-1.2,0.779
3369,-1.36,-1.12,0.766
3370,-1.36,-1.04,0.719
3371,-1.36,-0.96,0.721
3372,-1.36,-0.88,0.73
3373,-1.36,-0.8,0.712
3374,-1.36,-0.72,0.704
3375,-1.36,-0.64,0.701
3376,-1.36,-0.56,0.718
3377,-1.36,-0.48,0.703
3378,-1.36,-0.4,0.726
3379,-1.36,-0.32,0.72
3380,-1.36,-0.24,0.727
3381,-1.36,-0.16,0.738
3382,-1.36,-0.08,0.719
3383,-1.36,0.0,0.659
3384,-1.36,0.08,0.623
3385,-1.36,0.16,0.585
3386,-1.36,0.24,0.561
3387,-1.36,0.32,0.527
3388,-1.36,0.4,0.508
3389,-1.36,0.48,0.485
3390,-1.36,0.56,0.424
3391,-1.36,0.64,0.382
3392,-1.36,0.72,0.359
3393,-1.36,0.8,0.328
3394,-1.36,0.88,0.304
3395,-1.36,0.96,0.273
3396,-1.36,1.04,0.254
3397,-1.36,1.12,0.246
3398,-1.36,1.2,0.232
3399,-1.36,1.28,0.219
3400,-1.36,1.36,0.236
3401,-1.36,1.44,0.202
3402,-1.36,1.52,0.199
3403,-1.36,1.6,0.203
3404,-1.36,1.68,0.175
3405,-1.36,1.76,0.152
3406,-1.36,1.84,0.15
3407,-1.36,1.92,0.137
3408,-1.36,2.0,0.149
3409,-1.36,2.08,0.135
3410,-1.36,2.16,0.135
3411,-1.36,2.24,0.161
3412,-1.36,2.32,0.137
3413,-1.36,2.4,0.119
3414,-1.36,2.48,0.107
3415,-1.36,2.56,0.13
3416,-1.36,2.64,0.113
3417,-1.36,2.72,0.135
3418,-1.36,2.8,0.103
3419,-1.36,2.88,0.109
3420,-1.36,2.96,0.112
3421,-1.36,3.04,0.11
3422,-1.36,3.12,0.1
3423,-1.36,3.2,0.127
3424,-1.36,3.28,0.098
3425,-1.36,3.36,0.089
3426,-1.36,3.44,0.093
3427,-1.36,3.52,0.102
3428,-1.36,3.6,0.094
3429,-1.36,3.68,0.096
3430,-1.36,3.76,0.103
3431,-1.36,3.84,0.1
3432,-1.36,3.92,0.109
3433,-1.36,4.0,0.126
3434,-1.28,-4.0,0.763
3435,-1.28,-3.92,0.771
3436,-1.28,-3.84,0.75
3437,-1.28,-3.76,0.754
3438,-1.28,-3.68,0.738
3439,-1.28,-3.6,0.754
3440,-1.28,-3.52,0.767
3441,-1.28,-3.44,0.764
3442,-1.28,-3.36,0.766
3443,-1.28,-3.28,0.773
3444,-1.28,-3.2,0.773
3445,-1.28,-3.12,0.768
3446,-1.28,-3.04,0.791
3447,-1.28,-2.96,0.75
3448,-1.28,-2.88,0.795
3449,-1.28,-2.8,0.758
3450,-1.28,-2.72,0.777
3451,-1.28,-2.64,0.789
3452,-1.28,-2.56,0.792
3453,-1.28,-2.48,0.762
3454,-1.28,-2.4,0.792
3455,-1.28,-2.32,0.782
3456,-1.28,-2.24,0.793
3457,-1.28,-2.16,0.749
3458,-1.28,-2.08,0.751
3459,-1.28,-2.0,0.776
3460,-1.28,-1.92,0.787
3461,-1.28,-1.84,0.74
3462,-1.28,-1.76,0.77
3463,-1.28,-1.68,0.759
3464,-1.28,-1.6,0.774
3465,-1.28,-1.52,0.775
3466,-1.28,-1.44,0.77
3467,-1.28,-1.36,0.77
3468,-1.28,-1.28,0.798
3469,-1.28,-1.2,0.786
3470,-1.28,-1.12,0.77
3471,-1.28,-1.04,0.767
3472,-1.28,-0.96,0.741
3473,-1.28,-0.88,0.724
3474,-1.28,-0.8,0.718
3475,-1.28,-0.72,0.722
3476,-1.28,-0.64,0.713
3477,-1.28,-0.56,0.691
3478,-1.28,-0.48,0.701
3479,-1.28,-0.4,0.716
3480,-1.28,-0.32,0.744
3481,-1.28,-0.24,0.764
3482,-1.28,-0.16,0.748
3483,-1.28,-0.08,0.685
3484,-1.28,0.0,0.696
3485,-1.28,0.08,0.679
3486,-1.28,0.16,0.677
3487,-1.28,0.24,0.579
3488,-1.28,0.32,0.534
3489,-1.28,0.4,0.537
3490,-1.28,0.48,0.477
3491,-1.28,0.56,0.437
3492,-1.28,0.64,0.414
3493,-1.28,0.72,0.374
3494,-1.28,0.8,0.366
3495,-1.28,0.88,0.342
3496,-1.28,0.96,0.3
3497,-1.28,1.04,0.294
3498,-1.28,1.12,0.238
3499,-1.28,1.2,0.245
3500,-1.28,1.28,0.233
3501,-1.28,1.36,0.224
3502,-1.28,1.44,0.214
3503,-1.28,1.52,0.202
3504,-1.28,1.6,0.182
3505,-1.28,1.68,0.172
3506,-1.28,1.76,0.164
3507,-1.28,1.84,0.184
3508,-1.28,1.92,0.152
3509,-1.28,2.0,0.156
3510,-1.28,2.08,0.153
3511,-1.28,2.16,0.151
3512,-1.28,2.24,0.123
3513,-1.28,2.32,0.136
3514,-1.28,2.4,0.108
3515,-1.28,2.48,0.148
3516,-1.28,2.56,0.111
3517,-1.28,2.64,0.123
3518,-1.28,2.72,0.107
3519,-1.28,2.8,0.104
3520,-1.28,2.88,0.109
3521,-1.28,2.96,0.092
3522,-1.28,3.04,0.104
3523,-1.28,3.12,0.106
3524,-1.28,3.2,0.089
3525,-1.28,3.28,0.106
3526,-1.28,3.36,0.101
3527,-1.28,3.44,0.078
3528,-1.28,3.52,0.09
3529,-1.28,3.6,0.1
3530,-1.28,3.68,0.103
3531,-1.28,3.76,0.095
3532,-1.28,3.84,0.116
3533,-1.28,3.92,0.096
3534,-1.28,4.0,0.097
3535,-1.2,-4.0,0.795
3536,-1.2,-3.92,0.787
3537,-1.2,-3.84,0.759
3538,-1.2,-3.76,0.755
3539,-1.2,-3.68,0.765
3540,-1.2,-3.6,0.747
3541,-1.2,-3.52,0.777
3542,-1.2,-3.44,0.755
3543,-1.2,-3.36,0.749
3544,-1.2,-3.28,0.764
3545,-1.2,-3.2,0.795
3546,-1.2,-3.12,0.767
3547,-1.2,-3.04,0.777
3548,-1.2,-2.96,0.788
3549,-1.2,-2.88,0.759
3550,-1.2,-2.8,0.761
3551,-1.2,-2.72,0.78
3552,-1.2,-2.64,0.751
3553,-1.2,-2.56,0.785
3554,-1.2,-2.48,0.768
3555,-1.2,-2.4,0.762
3556,-1.2,-2.32,0.786
3557,-1.2,-2.24,0.787
3558,-1.2,-2.16,0.766
3559,-1.2,-2.08,0.796
3560,-1.2,-2.0,0.751
3561,-1.2,-1.92,0.758
3562,-1.2,-1.84,0.755
3563,-1.2,-1.76,0.757
3564,-1.2,-1.68,0.778
3565,-1.2,-1.6,0.758
3566,-1.2,-1.52,0.767
3567,-1.2,-1.44,0.739
3568,-1.2,-1.36,0.771
3569,-1.2,-1.28,0.771
3570,-1.2,-1.2,0.777
3571,-1.2,-1.12,0.787
3572,-1.2,-1.04,0.777
3573,-1.2,-0.96,0.773
3574,-1.2,-0.88,0.739
3575,-1.2,-0.8,0.738
3576,-1.2,-0.72,0.734
3577,-1.2,-0.64,0.708
3578,-1.2,-0.56,0.704
3579,-1.2,-0.48,0.724
3580,-1.2,-0.4,0.707
3581,-1.2,-0.32,0.717
3582,-1.2,-0.24,0.733
3583,-1.2,-0.16,0.716
3584,-1.2,-0.08,0.757
3585,-1.2,0.0,0.727
3586,-1.2,0.08,0.698
3587,-1.2,0.16,0.67
3588,-1.2,0.24,0.598
3589,-1.2,0.32,0.61
3590,-1.2,0.4,0.562
3591,-1.2,0.48,0.495
3592,-1.2,0.56,0.501
3593,-1.2,0.64,0.441
3594,-1.2,0.72,0.399
3595,-1.2,0.8,0.403
3596,-1.2,0.88,0.347
3597,-1.2,0.96,0.318
3598,-1.2,1.04,0.316
3599,-1.2,1.12,0.302
3600,-1.2,1.2,0.256
3601,-1.2,1.28,0.246
3602,-1.2,1.36,0.226
3603,-1.2,1.44,0.221
3604,-1.2,1.52,0.195
3605,-1.2,1.6,0.188
3606,-1.2,1.68,0.187
3607,-1.2,1.76,0.175
3608,-1.2,1.84,0.188
3609,-1.2,1.92,0.17
3610,-1.2,2.0,0.173
3611,-1.2,2.08,0.163
3612,-1.2,2.16,0.126
3613,-1.2,2.24,0.145
3614,-1.2,2.32,0.15
3615,-1.2,2.4,0.147
3616,-1.2,2.48,0.134
3617,-1.2,2.56,0.126
3618,-1.2,2.64,0.12
3619,-1.2,2.72,0.121
3620,-1.2,2.8,0.11
3621,-1.2,2.88,0.108
3622,-1.2,2.96,0.119
3623,-1.2,3.04,0.111
3624,-1.2,3.12,0.1
3625,-1.2,3.2,0.081
3626,-1.2,3.28,0.102
3627,-1.2,3.36,0.117
3628,-1.2,3.44,0.099
3629,-1.2,3.52,0.11
3630,-1.2,3.6,0.108
3631,-1.2,3.68,0.099
3632,-1.2,3.76,0.105
3633,-1.2,3.84,0.095
3634,-1.2,3.92,0.102
3635,-1.2,4.0,0.103
3636,-1.12,-4.0,0.783
3637,-1.12,-3.92,0.758
3638,-1.12,-3.84,0.752
3639,-1.12,-3.76,0.759
3640,-1.12,-3.68,0.769
3641,-1.12,-3.6,0.756
3642,-1.12,-3.52,0.751
3643,-1.12,-3.44,0.778
3644,-1.12,-3.36,0.768
3645,-1.12,-3.28,0.765
3646,-1.12,-3.2,0.78
3647,-1.12,-3.12,0.759
3648,-1.12,-3.04,0.769
3649,-1.12,-2.96,0.752
3650,-1.12,-2.88,0.776
3651,-1.12,-2.8,0.767
3652,-1.12,-2.72,0.772
3653,-1.12,-2.64,0.775
3654,-1.12,-2.56,0.781
3655,-1.12,-2.48,0.779
3656,-1.12,-2.4,0.773
3657,-1.12,-2.32,0.778
3658,-1.12,-2.24,0.782
3659,-1.12,-2.16,0.805
3660,-1.12,-2.08,0.785
3661,-1.12,-2.0,0.777
3662,-1.12,-1.92,0.75
3663,-1.12,-1.84,0.757
3664,-1.12,-1.76,0.754
3665,-1.12,-1.68,0.771
3666,-1.12,-1.6,0.765
3667,-1.12,-1.52,0.775
3668,-1.12,-1.44,0.777
3669,-1.12,-1.36,0.762
3670,-1.12,-1.28,0.756
3671,-1.12,-1.2,0.765
3672,-1.12,-1.12,0.764
3673,-1.12,-1.04,0.789
3674,-1.12,-0.96,0.793
3675,-1.12,-0.88,0.772
3676,-1.12,-0.8,0.743
3677,-1.12,-0.72,0.726
3678,-1.12,-0.64,0.72
3679,-1.12,-0.56,0.686
3680,-1.12,-0.48,0.666
3681,-1.12,-0.4,0.711
3682,-1.12,-0.32,0.698
3683,-1.12,-0.24,0.698
3684,-1.12,-0.16,0.714
3685,-1.12,-0.08,0.742
3686,-1.12,0.0,0.714
3687,-1.12,0.08,0.708
3688,-1.12,0.16,0.702
3689,-1.12,0.24,0.692
3690,-1.12,0.32,0.622
3691,-1.12,0.4,0.608
3692,-1.12,0.48,0.533
3693,-1.12,0.56,0.503
3694,-1.12,0.64,0.502
3695,-1.12,0.72,0.469
3696,-1.12,0.8,0.412
3697,-1.12,0.88,0.39
3698,-1.12,0.96,0.343
3699,-1.12,1.04,0.323
3700,-1.12,1.12,0.286
3701,-1.12,1.2,0.303
3702,-1.12,1.28,0.254
3703,-1.12,1.36,0.233
3704,-1.12,1.44,0.235
3705,-1.12,1.52,0.226
3706,-1.12,1.6,0.18
3707,-1.12,1.68,0.195
3708,-1.12,1.76,0.199
3709,-1.12,1.84,0.185
3710,-1.12,1.92,0.177
3711,-1.12,2.0,0.181
3712,-1.12,2.08,0.147
3713,-1.12,2.16,0.126
3714,-1.12,2.24,0.15
3715,-1.12,2.32,0.13
3716,-1.12,2.4,0.111
3717,-1.12,2.48,0.121
3718,-1.12,2.56,0.111
3719,-1.12,2.64,0.129
3720,-1.12,2.72,0.122
3721,-1.12,2.8,0.125
3722,-1.12,2.88,0.12
3723,-1.12,2.96,0.101
3724,-1.12,3.04,0.098
3725,-1.12,3.12,0.093
3726,-1.12,3.2,0.122
3727,-1.12,3.28,0.093
3728,-1.12,3.36,0.101
3729,-1.12,3.44,0.093
3730,-1.12,3.52,0.086
3731,-1.12,3.6,0.123
3732,-1.12,3.68,0.105
3733,-1.12,3.76,0.109
3734,-1.12,3.84,0.089
3735,-1.12,3.92,0.107
3736,-1.12,4.0,0.087
3737,-1.04,-4.0,0.749
3738,-1.04,-3.92,0.753
3739,-1.04,-3.84,0.763
3740,-1.04,-3.76,0.763
3741,-1.04,-3.68,0.75
3742,-1.04,-3.6,0.734
3743,-1.04,-3.52,0.77
3744,-1.04,-3.44,0.776
3745,-1.04,-3.36,0.749
3746,-1.04,-3.28,0.741
3747,-1.04,-3.2,0.778
3748,-1.04,-3.12,0.76
3749,-1.04,-3.04,0.795
3750,-1.04,-2.96,0.776
3751,-1.04,-2.88,0.768
3752,-1.04,-2.8,0.73
3753,-1.04,-2.72,0.8
3754,-1.04,-2.64,0.803
3755,-1.04,-2.56,0.77
3756,-1.04,-2.48,0.771
3757,-1.04,-2.4,0.77
3758,-1.04,-2.32,0.778
3759,-1.04,-2.24,0.79
3760,-1.04,-2.16,0.788
3761,-1.04,-2.08,0.783
3762,-1.04,-2.0,0.792
3763,-1.04,-1.92,0.79
3764,-1.04,-1.84,0.777
3765,-1.04,-1.76,0.757
3766,-1.04,-1.68,0.766
3767,-1.04,-1.6,0.768
3768,-1.04,-1.52,0.763
3769,-1.04,-1.44,0.776
3770,-1.04,-1.36,0.731
3771,-1.04,-1.28,0.758
3772,-1.04,-1.2,0.781
3773,-1.04,-1.12,0.771
3774,-1.04,-1.04,0.781
3775,-1.04,-0.96,0.781
3776,-1.04,-0.88,0.779
3777,-1.04,-0.8,0.774
3778,-1.04,-0.72,0.746
3779,-1.04,-0.64,0.77
3780,-1.04,-0.56,0.732
3781,-1.04,-0.48,0.673
3782,-1.04,-0.4,0.682
3783,-1.04,-0.32,0.695
3784,-1.04,-0.24,0.698
3785,-1.04,-0.16,0.715
3786,-1.04,-0.08,0.738
3787,-1.04,0.0,0.765
3788,-1.04,0.08,0.741
3789,-1.04,0.16,0.742
3790,-1.04,0.24,0.698
3791,-1.04,0.32,0.65
3792,-1.04,0.4,0.619
3793,-1.04,0.48,0.608
3794,-1.04,0.56,0.533
3795,-1.04,0.64,0.524
3796,-1.04,0.72,0.501
3797,-1.04,0.8,0.44
3798,-1.04,0.88,0.426
3799,-1.04,0.96,0.389
3800,-1.04,1.04,0.356
3801,-1.04,1.12,0.311
3802,-1.04,1.2,0.306
3803,-1.04,1.28,0.288
3804,-1.04,1.36,0.234
3805,-1.04,1.44,0.245
3806,-1.04,1.52,0.228
3807,-1.04,1.6,0.225
3808,-1.04,1.68,0.22
3809,-1.04,1.76,0.187
3810,-1.04,1.84,0.175
3811,-1.04,1.92,0.203
3812,-1.04,2.0,0.179
3813,-1.04,2.08,0.169
3814,-1.04,2.16,0.15
3815,-1.04,2.24,0.139
3816,-1.04,2.32,0.123
3817,-1.04,2.4,0.141
3818,-1.04,2.48,0.145
3819,-1.04,2.56,0.116
3820,-1.04,2.64,0.133
3821,-1.04,2.72,0.105
3822,-1.04,2.8,0.133
3823,-1.04,2.88,0.118
3824,-1.04,2.96,0.105
3825,-1.04,3.04,0.124
3826,-1.04,3.12,0.104
3827,-1.04,3.2,0.103
3828,-1.04,3.28,0.115
3829,-1.04,3.36,0.115
3830,-1.04,3.44,0.098
3831,-1.04,3.52,0.103
3832,-1.04,3.6,0.098
3833,-1.04,3.68,0.113
3834,-1.04,3.76,0.095
3835,-1.04,3.84,0.099
3836,-1.04,3.92,0.096
3837,-1.04,4.0,0.112
3838,-0.96,-4.0,0.728
3839,-0.96,-3.92,0.778
3840,-0.96,-3.84,0.795
3841,-0.96,-3.76,0.783
3842,-0.96,-3.68,0.771
3843,-0.96,-3.6,0.763
3844,-0.96,-3.52,0.775
3845,-0.96,-3.44,0.767
3846,-0.96,-3.36,0.748
3847,-0.96,-3.28,0.748
3848,-0.96,-3.2,0.787
