,muh,mux,success_rate
3481,-1.28,-0.24,0.69
3482,-1.28,-0.16,0.679
3483,-1.28,-0.08,0.669
3484,-1.28,0.0,0.615
3485,-1.28,0.08,0.579
3486,-1.28,0.16,0.576
3487,-1.28,0.24,0.547
3488,-1.28,0.32,0.498
3489,-1.28,0.4,0.478
3490,-1.28,0.48,0.435
3491,-1.28,0.56,0.404
3492,-1.28,0.64,0.392
3493,-1.28,0.72,0.388
3494,-1.28,0.8,0.328
3495,-1.28,0.88,0.329
3496,-1.28,0.96,0.296
3497,-1.28,1.04,0.239
3498,-1.28,1.12,0.235
3499,-1.28,1.2,0.224
3500,-1.28,1.28,0.195
3501,-1.28,1.36,0.179
3502,-1.28,1.44,0.193
3503,-1.28,1.52,0.167
3504,-1.28,1.6,0.154
3505,-1.28,1.68,0.161
3506,-1.28,1.76,0.151
3507,-1.28,1.84,0.12
3508,-1.28,1.92,0.127
3509,-1.28,2.0,0.138
3510,-1.28,2.08,0.144
3511,-1.28,2.16,0.144
3512,-1.28,2.24,0.138
3513,-1.28,2.32,0.126
3514,-1.28,2.4,0.118
3515,-1.28,2.48,0.116
3516,-1.28,2.56,0.109
3517,-1.28,2.64,0.127
3518,-1.28,2.72,0.115
3519,-1.28,2.8,0.112
3520,-1.28,2.88,0.109
3521,-1.28,2.96,0.104
3522,-1.28,3.04,0.107
3523,-1.28,3.12,0.114
3524,-1.28,3.2,0.116
3525,-1.28,3.28,0.109
3526,-1.28,3.36,0.087
3527,-1.28,3.44,0.097
3528,-1.28,3.52,0.09
3529,-1.28,3.6,0.089
3530,-1.28,3.68,0.115
3531,-1.28,3.76,0.09
3532,-1.28,3.84,0.087
3533,-1.28,3.92,0.105
3534,-1.28,4.0,0.105
3535,-1.2,-4.0,0.796
3536,-1.2,-3.92,0.808
3537,-1.2,-3.84,0.837
3538,-1.2,-3.76,0.84
3539,-1.2,-3.68,0.842
3540,-1.2,-3.6,0.866
3541,-1.2,-3.52,0.848
3542,-1.2,-3.44,0.849
3543,-1.2,-3.36,0.873
3544,-1.2,-3.28,0.862
3545,-1.2,-3.2,0.857
3546,-1.2,-3.12,0.881
3547,-1.2,-3.04,0.872
3548,-1.2,-2.96,0.865
3549,-1.2,-2.88,0.891
3550,-1.2,-2.8,0.884
3551,-1.2,-2.72,0.884
3552,-1.2,-2.64,0.881
3553,-1.2,-2.56,0.891
3554,-1.2,-2.48,0.881
3555,-1.2,-2.4,0.886
3556,-1.2,-2.32,0.896
3557,-1.2,-2.24,0.901
3558,-1.2,-2.16,0.895
3559,-1.2,-2.08,0.897
3560,-1.2,-2.0,0.877
3561,-1.2,-1.92,0.894
3562,-1.2,-1.84,0.889
3563,-1.2,-1.76,0.871
3564,-1.2,-1.68,0.888
3565,-1.2,-1.6,0.875
3566,-1.2,-1.52,0.876
3567,-1.2,-1.44,0.882
3568,-1.2,-1.36,0.883
3569,-1.2,-1.28,0.863
3570,-1.2,-1.2,0.842
3571,-1.2,-1.12,0.836
3572,-1.2,-1.04,0.863
3573,-1.2,-0.96,0.845
3574,-1.2,-0.88,0.822
3575,-1.2,-0.8,0.817
3576,-1.2,-0.72,0.805
3577,-1.2,-0.64,0.815
3578,-1.2,-0.56,0.783
3579,-1.2,-0.48,0.752
3580,-1.2,-0.4,0.729
3581,-1.2,-0.32,0.735
3582,-1.2,-0.24,0.714
3583,-1.2,-0.16,0.716
3584,-1.2,-0.08,0.687
3585,-1.2,0.0,0.622
3586,-1.2,0.08,0.628
3587,-1.2,0.16,0.582
3588,-1.2,0.24,0.563
3589,-1.2,0.32,0.54
3590,-1.2,0.4,0.484
3591,-1.2,0.48,0.472
3592,-1.2,0.56,0.459
3593,-1.2,0.64,0.432
3594,-1.2,0.72,0.347
3595,-1.2,0.8,0.347
3596,-1.2,0.88,0.326
3597,-1.2,0.96,0.326
3598,-1.2,1.04,0.275
3599,-1.2,1.12,0.258
3600,-1.2,1.2,0.22
3601,-1.2,1.28,0.21
3602,-1.2,1.36,0.214
3603,-1.2,1.44,0.204
3604,-1.2,1.52,0.156
3605,-1.2,1.6,0.164
3606,-1.2,1.68,0.176
3607,-1.2,1.76,0.168
3608,-1.2,1.84,0.155
3609,-1.2,1.92,0.147
3610,-1.2,2.0,0.159
3611,-1.2,2.08,0.128
3612,-1.2,2.16,0.134
3613,-1.2,2.24,0.134
3614,-1.2,2.32,0.115
3615,-1.2,2.4,0.128
3616,-1.2,2.48,0.119
3617,-1.2,2.56,0.125
3618,-1.2,2.64,0.115
3619,-1.2,2.72,0.118
3620,-1.2,2.8,0.116
3621,-1.2,2.88,0.14
3622,-1.2,2.96,0.117
3623,-1.2,3.04,0.097
3624,-1.2,3.12,0.098
3625,-1.2,3.2,0.112
3626,-1.2,3.28,0.115
3627,-1.2,3.36,0.116
3628,-1.2,3.44,0.107
3629,-1.2,3.52,0.099
3630,-1.2,3.6,0.1
3631,-1.2,3.68,0.117
3632,-1.2,3.76,0.123
3633,-1.2,3.84,0.105
3634,-1.2,3.92,0.081
3635,-1.2,4.0,0.1
3636,-1.12,-4.0,0.788
3637,-1.12,-3.92,0.802
3638,-1.12,-3.84,0.808
3639,-1.12,-3.76,0.832
3640,-1.12,-3.68,0.84
3641,-1.12,-3.6,0.833
3642,-1.12,-3.52,0.844
3643,-1.12,-3.44,0.858
3644,-1.12,-3.36,0.847
3645,-1.12,-3.28,0.844
3646,-1.12,-3.2,0.878
3647,-1.12,-3.12,0.885
3648,-1.12,-3.04,0.891
3649,-1.12,-2.96,0.887
3650,-1.12,-2.88,0.878
3651,-1.12,-2.8,0.886
3652,-1.12,-2.72,0.889
3653,-1.12,-2.64,0.884
3654,-1.12,-2.56,0.887
3655,-1.12,-2.48,0.897
3656,-1.12,-2.4,0.909
3657,-1.12,-2.32,0.882
3658,-1.12,-2.24,0.892
3659,-1.12,-2.16,0.894
3660,-1.12,-2.08,0.865
3661,-1.12,-2.0,0.909
3662,-1.12,-1.92,0.883
3663,-1.12,-1.84,0.904
3664,-1.12,-1.76,0.896
3665,-1.12,-1.68,0.886
3666,-1.12,-1.6,0.878
3667,-1.12,-1.52,0.872
3668,-1.12,-1.44,0.879
3669,-1.12,-1.36,0.87
3670,-1.12,-1.28,0.873
3671,-1.12,-1.2,0.868
3672,-1.12,-1.12,0.873
3673,-1.12,-1.04,0.863
3674,-1.12,-0.96,0.829
3675,-1.12,-0.88,0.85
3676,-1.12,-0.8,0.828
3677,-1.12,-0.72,0.826
3678,-1.12,-0.64,0.821
3679,-1.12,-0.56,0.803
3680,-1.12,-0.48,0.781
3681,-1.12,-0.4,0.787
3682,-1.12,-0.32,0.733
3683,-1.12,-0.24,0.72
3684,-1.12,-0.16,0.708
3685,-1.12,-0.08,0.688
3686,-1.12,0.0,0.679
3687,-1.12,0.08,0.659
3688,-1.12,0.16,0.617
3689,-1.12,0.24,0.591
3690,-1.12,0.32,0.564
3691,-1.12,0.4,0.547
3692,-1.12,0.48,0.512
3693,-1.12,0.56,0.516
3694,-1.12,0.64,0.433
3695,-1.12,0.72,0.414
3696,-1.12,0.8,0.396
3697,-1.12,0.88,0.356
3698,-1.12,0.96,0.343
3699,-1.12,1.04,0.306
3700,-1.12,1.12,0.288
3701,-1.12,1.2,0.27
3702,-1.12,1.28,0.24
3703,-1.12,1.36,0.222
3704,-1.12,1.44,0.198
3705,-1.12,1.52,0.201
3706,-1.12,1.6,0.205
3707,-1.12,1.68,0.157
3708,-1.12,1.76,0.151
3709,-1.12,1.84,0.136
3710,-1.12,1.92,0.162
3711,-1.12,2.0,0.158
3712,-1.12,2.08,0.144
3713,-1.12,2.16,0.13
3714,-1.12,2.24,0.132
3715,-1.12,2.32,0.131
3716,-1.12,2.4,0.128
3717,-1.12,2.48,0.116
3718,-1.12,2.56,0.119
3719,-1.12,2.64,0.099
3720,-1.12,2.72,0.103
3721,-1.12,2.8,0.097
3722,-1.12,2.88,0.103
3723,-1.12,2.96,0.102
3724,-1.12,3.04,0.109
3725,-1.12,3.12,0.113
3726,-1.12,3.2,0.105
3727,-1.12,3.28,0.086
3728,-1.12,3.36,0.093
3729,-1.12,3.44,0.094
3730,-1.12,3.52,0.107
3731,-1.12,3.6,0.103
3732,-1.12,3.68,0.126
3733,-1.12,3.76,0.102
3734,-1.12,3.84,0.105
3735,-1.12,3.92,0.118
3736,-1.12,4.0,0.123
3737,-1.04,-4.0,0.787
3738,-1.04,-3.92,0.811
3739,-1.04,-3.84,0.817
3740,-1.04,-3.76,0.82
3741,-1.04,-3.68,0.825
3742,-1.04,-3.6,0.845
3743,-1.04,-3.52,0.842
3744,-1.04,-3.44,0.847
3745,-1.04,-3.36,0.844
3746,-1.04,-3.28,0.857
3747,-1.04,-3.2,0.872
3748,-1.04,-3.12,0.859
3749,-1.04,-3.04,0.874
3750,-1.04,-2.96,0.886
3751,-1.04,-2.88,0.894
3752,-1.04,-2.8,0.861
3753,-1.04,-2.72,0.875
3754,-1.04,-2.64,0.894
3755,-1.04,-2.56,0.877
3756,-1.04,-2.48,0.88
3757,-1.04,-2.4,0.876
3758,-1.04,-2.32,0.888
3759,-1.04,-2.24,0.887
3760,-1.04,-2.16,0.889
3761,-1.04,-2.08,0.879
3762,-1.04,-2.0,0.909
3763,-1.04,-1.92,0.882
3764,-1.04,-1.84,0.895
3765,-1.04,-1.76,0.869
3766,-1.04,-1.68,0.888
3767,-1.04,-1.6,0.861
3768,-1.04,-1.52,0.855
3769,-1.04,-1.44,0.882
3770,-1.04,-1.36,0.886
3771,-1.04,-1.28,0.863
3772,-1.04,-1.2,0.87
3773,-1.04,-1.12,0.848
3774,-1.04,-1.04,0.843
3775,-1.04,-0.96,0.839
3776,-1.04,-0.88,0.833
3777,-1.04,-0.8,0.821
3778,-1.04,-0.72,0.852
3779,-1.04,-0.64,0.828
3780,-1.04,-0.56,0.787
3781,-1.04,-0.48,0.799
3782,-1.04,-0.4,0.78
3783,-1.04,-0.32,0.74
3784,-1.04,-0.24,0.764
3785,-1.04,-0.16,0.738
3786,-1.04,-0.08,0.724
3787,-1.04,0.0,0.708
3788,-1.04,0.08,0.651
3789,-1.04,0.16,0.622
3790,-1.04,0.24,0.613
3791,-1.04,0.32,0.589
3792,-1.04,0.4,0.57
3793,-1.04,0.48,0.539
3794,-1.04,0.56,0.505
3795,-1.04,0.64,0.475
3796,-1.04,0.72,0.438
3797,-1.04,0.8,0.396
3798,-1.04,0.88,0.398
3799,-1.04,0.96,0.365
3800,-1.04,1.04,0.332
3801,-1.04,1.12,0.323
3802,-1.04,1.2,0.316
3803,-1.04,1.28,0.264
3804,-1.04,1.36,0.245
3805,-1.04,1.44,0.232
3806,-1.04,1.52,0.216
3807,-1.04,1.6,0.196
3808,-1.04,1.68,0.194
3809,-1.04,1.76,0.182
3810,-1.04,1.84,0.163
3811,-1.04,1.92,0.142
3812,-1.04,2.0,0.148
3813,-1.04,2.08,0.159
3814,-1.04,2.16,0.139
3815,-1.04,2.24,0.138
3816,-1.04,2.32,0.142
3817,-1.04,2.4,0.128
3818,-1.04,2.48,0.129
3819,-1.04,2.56,0.131
3820,-1.04,2.64,0.119
3821,-1.04,2.72,0.11
3822,-1.04,2.8,0.122
3823,-1.04,2.88,0.107
3824,-1.04,2.96,0.099
3825,-1.04,3.04,0.099
3826,-1.04,3.12,0.105
3827,-1.04,3.2,0.104
3828,-1.04,3.28,0.111
3829,-1.04,3.36,0.109
3830,-1.04,3.44,0.1
3831,-1.04,3.52,0.105
3832,-1.04,3.6,0.106
3833,-1.04,3.68,0.088
3834,-1.04,3.76,0.079
3835,-1.04,3.84,0.126
3836,-1.04,3.92,0.091
3837,-1.04,4.0,0.118
3838,-0.96,-4.0,0.787
3839,-0.96,-3.92,0.794
3840,-0.96,-3.84,0.806
3841,-0.96,-3.76,0.805
3842,-0.96,-3.68,0.832
3843,-0.96,-3.6,0.811
3844,-0.96,-3.52,0.838
3845,-0.96,-3.44,0.848
3846,-0.96,-3.36,0.871
3847,-0.96,-3.28,0.849
3848,-0.96,-3.2,0.864
3849,-0.96,-3.12,0.853
3850,-0.96,-3.04,0.86
3851,-0.96,-2.96,0.875
3852,-0.96,-2.88,0.877
3853,-0.96,-2.8,0.887
3854,-0.96,-2.72,0.909
3855,-0.96,-2.64,0.871
3856,-0.96,-2.56,0.883
3857,-0.96,-2.48,0.89
3858,-0.96,-2.4,0.87
3859,-0.96,-2.32,0.88
3860,-0.96,-2.24,0.89
3861,-0.96,-2.16,0.894
3862,-0.96,-2.08,0.918
3863,-0.96,-2.0,0.892
3864,-0.96,-1.92,0.881
3865,-0.96,-1.84,0.904
3866,-0.96,-1.76,0.883
3867,-0.96,-1.68,0.89
3868,-0.96,-1.6,0.884
3869,-0.96,-1.52,0.87
3870,-0.96,-1.44,0.882
3871,-0.96,-1.36,0.875
3872,-0.96,-1.28,0.888
3873,-0.96,-1.2,0.873
3874,-0.96,-1.12,0.864
3875,-0.96,-1.04,0.857
3876,-0.96,-0.96,0.843
3877,-0.96,-0.88,0.846
3878,-0.96,-0.8,0.843
3879,-0.96,-0.72,0.84
3880,-0.96,-0.64,0.832
3881,-0.96,-0.56,0.824
3882,-0.96,-0.48,0.804
3883,-0.96,-0.4,0.788
3884,-0.96,-0.32,0.792
3885,-0.96,-0.24,0.764
3886,-0.96,-0.16,0.786
3887,-0.96,-0.08,0.757
3888,-0.96,0.0,0.692
3889,-0.96,0.08,0.702
3890,-0.96,0.16,0.698
3891,-0.96,0.24,0.663
3892,-0.96,0.32,0.663
3893,-0.96,0.4,0.587
3894,-0.96,0.48,0.59
3895,-0.96,0.56,0.522
3896,-0.96,0.64,0.496
3897,-0.96,0.72,0.482
3898,-0.96,0.8,0.438
3899,-0.96,0.88,0.407
3900,-0.96,0.96,0.371
3901,-0.96,1.04,0.335
3902,-0.96,1.12,0.326
3903,-0.96,1.2,0.295
3904,-0.96,1.28,0.282
3905,-0.96,1.36,0.267
3906,-0.96,1.44,0.265
3907,-0.96,1.52,0.219
3908,-0.96,1.6,0.202
3909,-0.96,1.68,0.199
3910,-0.96,1.76,0.168
3911,-0.96,1.84,0.186
3912,-0.96,1.92,0.179
3913,-0.96,2.0,0.16
3914,-0.96,2.08,0.146
3915,-0.96,2.16,0.14
3916,-0.96,2.24,0.144
3917,-0.96,2.32,0.132
3918,-0.96,2.4,0.131
3919,-0.96,2.48,0.133
3920,-0.96,2.56,0.114
3921,-0.96,2.64,0.115
3922,-0.96,2.72,0.113
3923,-0.96,2.8,0.104
3924,-0.96,2.88,0.121
3925,-0.96,2.96,0.109
3926,-0.96,3.04,0.099
3927,-0.96,3.12,0.116
3928,-0.96,3.2,0.092
3929,-0.96,3.28,0.118
3930,-0.96,3.36,0.095
3931,-0.96,3.44,0.102
3932,-0.96,3.52,0.101
3933,-0.96,3.6,0.117
3934,-0.96,3.68,0.105
3935,-0.96,3.76,0.103
3936,-0.96,3.84,0.105
3937,-0.96,3.92,0.114
3938,-0.96,4.0,0.097
3939,-0.88,-4.0,0.727
3940,-0.88,-3.92,0.766
3941,-0.88,-3.84,0.786
3942,-0.88,-3.76,0.798
3943,-0.88,-3.68,0.804
3944,-0.88,-3.6,0.814
3945,-0.88,-3.52,0.839
3946,-0.88,-3.44,0.837
3947,-0.88,-3.36,0.846
3948,-0.88,-3.28,0.848
3949,-0.88,-3.2,0.867
3950,-0.88,-3.12,0.845
3951,-0.88,-3.04,0.873
3952,-0.88,-2.96,0.859
3953,-0.88,-2.88,0.869
3954,-0.88,-2.8,0.875
3955,-0.88,-2.72,0.896
3956,-0.88,-2.64,0.901
3957,-0.88,-2.56,0.897
3958,-0.88,-2.48,0.901
3959,-0.88,-2.4,0.881
3960,-0.88,-2.32,0.88
3961,-0.88,-2.24,0.908
3962,-0.88,-2.16,0.897
3963,-0.88,-2.08,0.896
3964,-0.88,-2.0,0.89
3965,-0.88,-1.92,0.902
3966,-0.88,-1.84,0.896
3967,-0.88,-1.76,0.89
3968,-0.88,-1.68,0.891
3969,-0.88,-1.6,0.898
3970,-0.88,-1.52,0.899
3971,-0.88,-1.44,0.898
3972,-0.88,-1.36,0.883
3973,-0.88,-1.28,0.884
3974,-0.88,-1.2,0.863
3975,-0.88,-1.12,0.893
3976,-0.88,-1.04,0.882
3977,-0.88,-0.96,0.856
3978,-0.88,-0.88,0.835
3979,-0.88,-0.8,0.856
3980,-0.88,-0.72,0.842
3981,-0.88,-0.64,0.826
3982,-0.88,-0.56,0.845
3983,-0.88,-0.48,0.819
3984,-0.88,-0.4,0.842
3985,-0.88,-0.32,0.786
3986,-0.88,-0.24,0.789
3987,-0.88,-0.16,0.763
3988,-0.88,-0.08,0.787
3989,-0.88,0.0,0.754
3990,-0.88,0.08,0.719
3991,-0.88,0.16,0.704
3992,-0.88,0.24,0.669
3993,-0.88,0.32,0.643
3994,-0.88,0.4,0.629
3995,-0.88,0.48,0.601
3996,-0.88,0.56,0.566
3997,-0.88,0.64,0.535
3998,-0.88,0.72,0.494
3999,-0.88,0.8,0.451
4000,-0.88,0.88,0.445
4001,-0.88,0.96,0.392
4002,-0.88,1.04,0.395
4003,-0.88,1.12,0.362
4004,-0.88,1.2,0.332
4005,-0.88,1.28,0.312
4006,-0.88,1.36,0.276
4007,-0.88,1.44,0.27
4008,-0.88,1.52,0.225
4009,-0.88,1.6,0.243
4010,-0.88,1.68,0.193
4011,-0.88,1.76,0.188
4012,-0.88,1.84,0.164
4013,-0.88,1.92,0.197
4014,-0.88,2.0,0.186
4015,-0.88,2.08,0.173
4016,-0.88,2.16,0.136
4017,-0.88,2.24,0.16
4018,-0.88,2.32,0.125
4019,-0.88,2.4,0.133
4020,-0.88,2.48,0.135
4021,-0.88,2.56,0.115
4022,-0.88,2.64,0.114
4023,-0.88,2.72,0.123
4024,-0.88,2.8,0.118
4025,-0.88,2.88,0.114
4026,-0.88,2.96,0.124
4027,-0.88,3.04,0.109
4028,-0.88,3.12,0.114
4029,-0.88,3.2,0.114
4030,-0.88,3.28,0.102
4031,-0.88,3.36,0.12
4032,-0.88,3.44,0.116
4033,-0.88,3.52,0.103
4034,-0.88,3.6,0.093
4035,-0.88,3.68,0.113
4036,-0.88,3.76,0.103
4037,-0.88,3.84,0.098
4038,-0.88,3.92,0.085
4039,-0.88,4.0,0.111
4040,-0.8,-4.0,0.74
4041,-0.8,-3.92,0.733
4042,-0.8,-3.84,0.748
4043,-0.8,-3.76,0.766
4044,-0.8,-3.68,0.792
4045,-0.8,-3.6,0.809
4046,-0.8,-3.52,0.836
4047,-0.8,-3.44,0.805
4048,-0.8,-3.36,0.81
4049,-0.8,-3.28,0.842
4050,-0.8,-3.2,0.868
4051,-0.8,-3.12,0.855
4052,-0.8,-3.04,0.865
4053,-0.8,-2.96,0.859
4054,-0.8,-2.88,0.867
4055,-0.8,-2.8,0.864
4056,-0.8,-2.72,0.898
4057,-0.8,-2.64,0.893
4058,-0.8,-2.56,0.873
4059,-0.8,-2.48,0.873
4060,-0.8,-2.4,0.888
4061,-0.8,-2.32,0.888
4062,-0.8,-2.24,0.875
4063,-0.8,-2.16,0.897
4064,-0.8,-2.08,0.882
4065,-0.8,-2.0,0.878
4066,-0.8,-1.92,0.903
4067,-0.8,-1.84,0.898
4068,-0.8,-1.76,0.889
4069,-0.8,-1.68,0.889
4070,-0.8,-1.6,0.887
4071,-0.8,-1.52,0.885
4072,-0.8,-1.44,0.892
4073,-0.8,-1.36,0.878
4074,-0.8,-1.28,0.879
4075,-0.8,-1.2,0.892
4076,-0.8,-1.12,0.88
4077,-0.8,-1.04,0.876
4078,-0.8,-0.96,0.844
4079,-0.8,-0.88,0.847
4080,-0.8,-0.8,0.865
4081,-0.8,-0.72,0.85
4082,-0.8,-0.64,0.827
4083,-0.8,-0.56,0.825
4084,-0.8,-0.48,0.821
4085,-0.8,-0.4,0.837
4086,-0.8,-0.32,0.8
4087,-0.8,-0.24,0.783
4088,-0.8,-0.16,0.787
4089,-0.8,-0.08,0.761
4090,-0.8,0.0,0.775
4091,-0.8,0.08,0.73
4092,-0.8,0.16,0.724
4093,-0.8,0.24,0.704
4094,-0.8,0.32,0.659
4095,-0.8,0.4,0.641
4096,-0.8,0.48,0.623
4097,-0.8,0.56,0.595
4098,-0.8,0.64,0.573
4099,-0.8,0.72,0.509
4100,-0.8,0.8,0.488
4101,-0.8,0.88,0.484
4102,-0.8,0.96,0.424
4103,-0.8,1.04,0.388
4104,-0.8,1.12,0.366
4105,-0.8,1.2,0.346
4106,-0.8,1.28,0.316
4107,-0.8,1.36,0.318
4108,-0.8,1.44,0.268
4109,-0.8,1.52,0.256
4110,-0.8,1.6,0.26
4111,-0.8,1.68,0.231
4112,-0.8,1.76,0.189
4113,-0.8,1.84,0.223
4114,-0.8,1.92,0.212
4115,-0.8,2.0,0.181
4116,-0.8,2.08,0.181
4117,-0.8,2.16,0.166
4118,-0.8,2.24,0.149
4119,-0.8,2.32,0.131
4120,-0.8,2.4,0.156
4121,-0.8,2.48,0.113
4122,-0.8,2.56,0.141
4123,-0.8,2.64,0.133
4124,-0.8,2.72,0.115
4125,-0.8,2.8,0.11
4126,-0.8,2.88,0.129
4127,-0.8,2.96,0.125
4128,-0.8,3.04,0.118
4129,-0.8,3.12,0.109
4130,-0.8,3.2,0.107
4131,-0.8,3.28,0.094
4132,-0.8,3.36,0.11
4133,-0.8,3.44,0.121
4134,-0.8,3.52,0.104
4135,-0.8,3.6,0.104
4136,-0.8,3.68,0.106
4137,-0.8,3.76,0.115
4138,-0.8,3.84,0.092
4139,-0.8,3.92,0.117
4140,-0.8,4.0,0.096
4141,-0.72,-4.0,0.725
4142,-0.72,-3.92,0.718
4143,-0.72,-3.84,0.769
4144,-0.72,-3.76,0.764
4145,-0.72,-3.68,0.792
4146,-0.72,-3.6,0.832
4147,-0.72,-3.52,0.797
4148,-0.72,-3.44,0.82
4149,-0.72,-3.36,0.829
4150,-0.72,-3.28,0.837
4151,-0.72,-3.2,0.844
4152,-0.72,-3.12,0.835
4153,-0.72,-3.04,0.834
4154,-0.72,-2.96,0.846
4155,-0.72,-2.88,0.862
4156,-0.72,-2.8,0.869
4157,-0.72,-2.72,0.886
4158,-0.72,-2.64,0.89
4159,-0.72,-2.56,0.892
4160,-0.72,-2.48,0.887
4161,-0.72,-2.4,0.882
4162,-0.72,-2.32,0.906
4163,-0.72,-2.24,0.877
4164,-0.72,-2.16,0.883
4165,-0.72,-2.08,0.89
4166,-0.72,-2.0,0.895
4167,-0.72,-1.92,0.896
4168,-0.72,-1.84,0.897
4169,-0.72,-1.76,0.89
4170,-0.72,-1.68,0.903
4171,-0.72,-1.6,0.896
4172,-0.72,-1.52,0.864
4173,-0.72,-1.44,0.898
4174,-0.72,-1.36,0.903
4175,-0.72,-1.28,0.875
4176,-0.72,-1.2,0.889
4177,-0.72,-1.12,0.882
4178,-0.72,-1.04,0.868
4179,-0.72,-0.96,0.868
4180,-0.72,-0.88,0.854
4181,-0.72,-0.8,0.864
4182,-0.72,-0.72,0.85
4183,-0.72,-0.64,0.84
4184,-0.72,-0.56,0.842
4185,-0.72,-0.48,0.831
4186,-0.72,-0.4,0.83
4187,-0.72,-0.32,0.813
4188,-0.72,-0.24,0.805
4189,-0.72,-0.16,0.801
4190,-0.72,-0.08,0.754
4191,-0.72,0.0,0.761
4192,-0.72,0.08,0.762
4193,-0.72,0.16,0.752
4194,-0.72,0.24,0.711
4195,-0.72,0.32,0.7
4196,-0.72,0.4,0.674
4197,-0.72,0.48,0.641
4198,-0.72,0.56,0.623
4199,-0.72,0.64,0.576
4200,-0.72,0.72,0.562
4201,-0.72,0.8,0.52
4202,-0.72,0.88,0.461
4203,-0.72,0.96,0.477
4204,-0.72,1.04,0.421
4205,-0.72,1.12,0.411
4206,-0.72,1.2,0.403
4207,-0.72,1.28,0.357
4208,-0.72,1.36,0.323
4209,-0.72,1.44,0.311
4210,-0.72,1.52,0.288
4211,-0.72,1.6,0.258
4212,-0.72,1.68,0.228
4213,-0.72,1.76,0.23
4214,-0.72,1.84,0.239
4215,-0.72,1.92,0.184
4216,-0.72,2.0,0.196
4217,-0.72,2.08,0.189
4218,-0.72,2.16,0.172
4219,-0.72,2.24,0.153
4220,-0.72,2.32,0.14
4221,-0.72,2.4,0.146
4222,-0.72,2.48,0.142
4223,-0.72,2.56,0.133
4224,-0.72,2.64,0.141
4225,-0.72,2.72,0.122
4226,-0.72,2.8,0.112
4227,-0.72,2.88,0.12
4228,-0.72,2.96,0.102
4229,-0.72,3.04,0.112
4230,-0.72,3.12,0.127
4231,-0.72,3.2,0.104
4232,-0.72,3.28,0.099
4233,-0.72,3.36,0.101
4234,-0.72,3.44,0.11
4235,-0.72,3.52,0.107
4236,-0.72,3.6,0.117
4237,-0.72,3.68,0.098
4238,-0.72,3.76,0.089
4239,-0.72,3.84,0.105
4240,-0.72,3.92,0.098
4241,-0.72,4.0,0.117
4242,-0.64,-4.0,0.697
4243,-0.64,-3.92,0.717
4244,-0.64,-3.84,0.728
4245,-0.64,-3.76,0.743
4246,-0.64,-3.68,0.777
4247,-0.64,-3.6,0.81
4248,-0.64,-3.52,0.809
4249,-0.64,-3.44,0.81
4250,-0.64,-3.36,0.814
4251,-0.64,-3.28,0.83
4252,-0.64,-3.2,0.835
4253,-0.64,-3.12,0.832
4254,-0.64,-3.04,0.86
4255,-0.64,-2.96,0.852
4256,-0.64,-2.88,0.864
4257,-0.64,-2.8,0.865
4258,-0.64,-2.72,0.861
4259,-0.64,-2.64,0.881
4260,-0.64,-2.56,0.873
4261,-0.64,-2.48,0.881
4262,-0.64,-2.4,0.88
4263,-0.64,-2.32,0.881
4264,-0.64,-2.24,0.895
4265,-0.64,-2.16,0.895
4266,-0.64,-2.08,0.869
4267,-0.64,-2.0,0.891
4268,-0.64,-1.92,0.895
4269,-0.64,-1.84,0.893
4270,-0.64,-1.76,0.879
4271,-0.64,-1.68,0.903
4272,-0.64,-1.6,0.888
4273,-0.64,-1.52,0.877
4274,-0.64,-1.44,0.886
4275,-0.64,-1.36,0.875
4276,-0.64,-1.28,0.886
4277,-0.64,-1.2,0.883
4278,-0.64,-1.12,0.868
4279,-0.64,-1.04,0.874
4280,-0.64,-0.96,0.88
4281,-0.64,-0.88,0.882
4282,-0.64,-0.8,0.844
4283,-0.64,-0.72,0.855
4284,-0.64,-0.64,0.874
4285,-0.64,-0.56,0.869
4286,-0.64,-0.48,0.834
4287,-0.64,-0.4,0.824
4288,-0.64,-0.32,0.837
4289,-0.64,-0.24,0.835
4290,-0.64,-0.16,0.832
4291,-0.64,-0.08,0.815
4292,-0.64,0.0,0.772
4293,-0.64,0.08,0.743
4294,-0.64,0.16,0.753
4295,-0.64,0.24,0.714
4296,-0.64,0.32,0.717
4297,-0.64,0.4,0.718
4298,-0.64,0.48,0.673
4299,-0.64,0.56,0.653
4300,-0.64,0.64,0.61
4301,-0.64,0.72,0.563
4302,-0.64,0.8,0.554
4303,-0.64,0.88,0.514
4304,-0.64,0.96,0.495
4305,-0.64,1.04,0.486
4306,-0.64,1.12,0.43
4307,-0.64,1.2,0.423
4308,-0.64,1.28,0.364
4309,-0.64,1.36,0.322
4310,-0.64,1.44,0.324
4311,-0.64,1.52,0.311
4312,-0.64,1.6,0.274
4313,-0.64,1.68,0.275
4314,-0.64,1.76,0.219
4315,-0.64,1.84,0.236
4316,-0.64,1.92,0.211
4317,-0.64,2.0,0.196
4318,-0.64,2.08,0.185
4319,-0.64,2.16,0.174
4320,-0.64,2.24,0.175
4321,-0.64,2.32,0.157
4322,-0.64,2.4,0.148
4323,-0.64,2.48,0.153
4324,-0.64,2.56,0.158
4325,-0.64,2.64,0.133
4326,-0.64,2.72,0.127
4327,-0.64,2.8,0.11
4328,-0.64,2.88,0.133
4329,-0.64,2.96,0.141
